path,sentence
common_voice_id_25301524.mp3,di sana ada orang kan orang itu siapa
common_voice_id_25301525.mp3,gurunya galak
common_voice_id_25301527.mp3,selamat malam
common_voice_id_25301528.mp3,john mengeluarkan kunci dari sakunya
common_voice_id_25301529.mp3,tolong matikan ac
common_voice_id_25301538.mp3,mengapa kamu tidak mau katakan kebenaran pada kami
common_voice_id_25301540.mp3,ketika musim dingin datang sebelah utara jepang sangat dingin
common_voice_id_25301546.mp3,anda membeli sepatu yang mana
common_voice_id_25301547.mp3,dia menjadi pelupa dan hal itu mengkhawatirkannya
common_voice_id_25301548.mp3,itu sepertinya menyenangkan ya
common_voice_id_25301560.mp3,saya minum kopi dengan memasukkan gula
common_voice_id_25301561.mp3,aku kenal anak yang duduk paling dekat dengan pintu
common_voice_id_25301575.mp3,saya ingin tinggal di tempat tinggi
common_voice_id_25301590.mp3,tidak ada radio pada saat itu
common_voice_id_25301592.mp3,apa ini milikmu
common_voice_id_25301594.mp3,berlakulah adil sekalipun hatimu tak mampu
common_voice_id_25301605.mp3,dexter memasak tosilog dalam dapur
common_voice_id_25301608.mp3,masalahnya bukan pada tujuan pendidikan tapi lebih kepada pelaksanaannya
common_voice_id_25301609.mp3,saya lelah mendengarkan cerita ayah
common_voice_id_25301615.mp3,teman saya bekerja sebagai pemandu wisata
common_voice_id_25301631.mp3,jadi kata dokter perlu dirawat berapa lama
common_voice_id_25301634.mp3,ribuan orang kehilangan pekerjaan mereka
common_voice_id_25301647.mp3,dia tinggal di sebelah rumah saya
common_voice_id_25301648.mp3,saya tahu nomor telepon pak yamada
common_voice_id_25301649.mp3,baik aku akan terima tawaranmu
common_voice_id_25301655.mp3,berapa banyak yang dia peroleh per bulan
common_voice_id_25301659.mp3,apa yang kamu rasakan tentang ini tom
common_voice_id_25301664.mp3,bulan lalu saya sakit flu
common_voice_id_25301665.mp3,lagu ini mudah dipelajari
common_voice_id_25301672.mp3,apakah kamu mendapatkan ini dari tom
common_voice_id_25301673.mp3,dia mahir dalam sastra
common_voice_id_25301674.mp3,di mana mereka
common_voice_id_25301677.mp3,kakakku adalah insinyur
common_voice_id_25301681.mp3,baca musiknya dengar fiksinya
common_voice_id_25301682.mp3,dapatkah saya berbicara denganmu sebentar tom
common_voice_id_25301684.mp3,kamu ke mana saja
common_voice_id_25301689.mp3,film barunya layak ditonton
common_voice_id_25301690.mp3,aku tinggal bersama orangtua
common_voice_id_25301691.mp3,terima kasih tuhan memberkati anda dan semoga tuhan memberkati amerika serikat
common_voice_id_25301693.mp3,kita hanya bisa melihat dhohirnya saja
common_voice_id_25301694.mp3,saya tidak masuk sekolah karena sakit
common_voice_id_25301695.mp3,apakah kamu mencintainya
common_voice_id_25301696.mp3,kalau mereka meninggalkan lebih awal mereka akan dapat menghindari kemacetan
common_voice_id_25301697.mp3,pak tanaka bukan murid
common_voice_id_25301698.mp3,saya sudah membaca buku
common_voice_id_25301699.mp3,kenapa kamu tidak datang malam minggu kemarin
common_voice_id_25301700.mp3,dia terlalu sibuk
common_voice_id_25301707.mp3,di jepang kami menyetir kendaraan pada sisi kiri jalan
common_voice_id_25301709.mp3,tak seorangpun tahu kemana dia melarikan diri
common_voice_id_25301710.mp3,bagaimana rasanya hidup di jakarta
common_voice_id_25301719.mp3,mereka tidak suka berjoget
common_voice_id_25301720.mp3,dia tidak akan pernah memaafkanku
common_voice_id_25301721.mp3,dia belajar bahasa inggris
common_voice_id_25301727.mp3,maaf siapakah nama anda
common_voice_id_25301728.mp3,selamat datang di tempat penerjemahan
common_voice_id_25301730.mp3,sebelum makan nasi saya mencuci tangan
common_voice_id_25301731.mp3,carikan aku toko buku dekat sini
common_voice_id_25301737.mp3,mie buatan indonesia sangat di minati oleh luar negri
common_voice_id_25301738.mp3,kemarin saya pergi ke konser bersama teman
common_voice_id_25301739.mp3,kau akan melupakanku suatu hari nanti
common_voice_id_25301740.mp3,saya dengan senang hati akan membantu anda
common_voice_id_25301741.mp3,saya ingin mendengar musik jepang
common_voice_id_25301748.mp3,banyak orang datang ke pesta
common_voice_id_25301750.mp3,ini majalah otomotif
common_voice_id_25301767.mp3,jangan lari tapi berjalanlah dengan santai
common_voice_id_25301768.mp3,aku ingin pergi ke belitung untuk melihat pemandangan laut yang indah
common_voice_id_25301769.mp3,milik kalian lebih buruk
common_voice_id_25301770.mp3,bila anda ingin belajar bahasa dengan baik pelajarilah sendiri
common_voice_id_25301771.mp3,saya lupa nama saudara lelakimu siapa namanya
common_voice_id_25301784.mp3,saya sedang menunggu bus
common_voice_id_25301785.mp3,kakeku meninggal karena bosan
common_voice_id_25301802.mp3,saya harap dia bisa membantuku
common_voice_id_25301803.mp3,semua dapat di kabulkan dengan kantong ajaib
common_voice_id_25301804.mp3,masakan ini bisa dibuat di rumah
common_voice_id_25301805.mp3,matahari bersinar lebih terang setelah badai
common_voice_id_25301806.mp3,saya telah memintanya untuk mengantar buku itu kepada kita
common_voice_id_25301822.mp3,aku tidak mampu menahannya lebih lama lagi
common_voice_id_25301823.mp3,di sana wisatawan dapat menyewa perahu kecil untuk mengunjungi pulaupulau kecil di sekitarnya
common_voice_id_25301824.mp3,dia tidak suka dengan atasannya karena suka pamer
common_voice_id_25301840.mp3,kenapa kamu lama sekali
common_voice_id_25301857.mp3,koreksi ejaan saya bila itu salah
common_voice_id_25301858.mp3,saya makan nasi dengan mangkuk
common_voice_id_25301859.mp3,besok saya bertemu dengan teman di stasiun dan bersamasama pergi ke konser
common_voice_id_25301860.mp3,hidup itu harus berani
common_voice_id_25301861.mp3,sekarang kedua orang tua saya ada di luar negeri
common_voice_id_25301877.mp3,ada tiga jendela di ruangan ini
common_voice_id_25301878.mp3,dia telah berhenti merokok
common_voice_id_25301880.mp3,sore ini kami akan memberikan wawancara
common_voice_id_25301914.mp3,jalan mana yang menuju gedung kota
common_voice_id_25301916.mp3,besok adalah hari cutinya
common_voice_id_25301944.mp3,saya bertemu dengannya kemarin
common_voice_id_25301972.mp3,kami akan bekerja di osaka tahun depan
common_voice_id_25301973.mp3,tom masih tidak mengangkat teleponnya
common_voice_id_25301974.mp3,bila aku katakan pada ibuku dia akan kuatir maka aku tidak berfikir untuk mengatakannya
common_voice_id_25302014.mp3,kemarin saya antre berbaris satu jam untuk menonton film
common_voice_id_25302017.mp3,bisa membantu yang lain
common_voice_id_25302039.mp3,kamu percaya padaku
common_voice_id_25302041.mp3,aku ingin kamu
common_voice_id_25302042.mp3,anda ingin memesan apa
common_voice_id_25302081.mp3,sungguh mesin yang menakjubkan
common_voice_id_25302084.mp3,kamu mau minum apa
common_voice_id_25302088.mp3,bukankah tom terlihat lelah
common_voice_id_25302114.mp3,kamu bisa masuk ke perpustakaan dengan bebas
common_voice_id_25302115.mp3,mungkin seseorang membuat tom melakukan hal itu
common_voice_id_25302116.mp3,tidakkah kamu menyesal membuat tato itu
common_voice_id_25302117.mp3,saat aku sedang menunggu bus aku melihat kecelakaan lalu lintas
common_voice_id_25302138.mp3,karena saya sakit saya tidak bisa pergi bekerja
common_voice_id_25302140.mp3,dia setuju sepenuhnya dengan kita
common_voice_id_25302172.mp3,seorang wanita yang suaminya meninggal disebut janda
common_voice_id_25302234.mp3,tom sering bersumpah serapa ketika marah
common_voice_id_25302235.mp3,nah mari kita mulai
common_voice_id_25302237.mp3,aku hanya ingin tahu apakah kamu memperhatikan atau tidak
common_voice_id_25302258.mp3,apa kamu juga menikmati liburan ini dengan baik
common_voice_id_25302259.mp3,di dekat rumahku tidak ada toko
common_voice_id_25302276.mp3,bahasa thai merupakan bahasa negara thailand
common_voice_id_25302306.mp3,saya ingin kamu datang malam ini
common_voice_id_25302307.mp3,kamu harus belajar bahasa jepang lebih giat
common_voice_id_25302308.mp3,dia pria pertama yang saya wawancarai untuk pekerjaan
common_voice_id_25302345.mp3,saya bermaksud bersihbersih setelah pulang ke rumah
common_voice_id_25302697.mp3,dapatkah saya melihat paspor anda
common_voice_id_25302699.mp3,kurasa dia jujur
common_voice_id_25302700.mp3,anjing itu nampaknya sakit
common_voice_id_25302734.mp3,aku akan membuat kopi
common_voice_id_25302735.mp3,saya harap kamu tidak akan merokok terlalu banyak
common_voice_id_25302763.mp3,kamar ini tidak ada jendelanya
common_voice_id_25302803.mp3,tidak dapat dipungkiri keberaniannya patut dikagumi
common_voice_id_25302804.mp3,karena sudah pukul dua belas malam saya berbicara dengan suara kecil
common_voice_id_25302806.mp3,dia sangat puas dengan mobil barunya
common_voice_id_25302842.mp3,hari ini kelasnya diliburkan karena gurunya sakit
common_voice_id_25302843.mp3,pak tanaka sampai di stasiun sekitar pukul sepuluh
common_voice_id_25302844.mp3,paman di toko sayur itu selalu ceria
common_voice_id_25302845.mp3,jembatan itu dibangun dalam kurun waktu dua tahun
common_voice_id_25302846.mp3,mari kita cari tempat yang bisa diduduki di sebelah depan
common_voice_id_25302863.mp3,jangan pernah membentak kepada orang yang lebih tua itu tidak sopan
common_voice_id_25302864.mp3,lihat buku itu terbakar
common_voice_id_25302867.mp3,kamulah pahlawan saya
common_voice_id_25302901.mp3,saya akan pergi sebentar dan mungkin akan kembali akhir bulan depan
common_voice_id_25302903.mp3,singa adalah seekor hewan
common_voice_id_25302904.mp3,saya memasukkan tiga puluh gram gula dan lima belas gram garam
common_voice_id_25302925.mp3,apa kamu sudah selesai
common_voice_id_25302929.mp3,saya mau beli kamus murah
common_voice_id_25302939.mp3,film apa yang ingin kamu tonton
common_voice_id_25302960.mp3,aku sakit
common_voice_id_25302962.mp3,saya kehabisan uang
common_voice_id_25302977.mp3,kehidupan itu susah kematian itu murah
common_voice_id_25302979.mp3,datang dan temui saya saat anda memiliki waktu
common_voice_id_25302991.mp3,aku bersyukur kamu dapat melakukannya tom
common_voice_id_25302992.mp3,kota paris di mana
common_voice_id_25302993.mp3,apa pekerjaan anda
common_voice_id_25302994.mp3,saya sudah membaca semua buku harry potter
common_voice_id_25303000.mp3,di depan pintu pagar rumah ada kucing
common_voice_id_25303026.mp3,besok saya harus pergi ke kedutaan
common_voice_id_25303029.mp3,tom juga melihat nama mary di daftar
common_voice_id_25303051.mp3,saya tidak mengerti maksud perkataan pak guru
common_voice_id_25303052.mp3,saya akan memberi hadiah sepeda di hari ulang tahunmu
common_voice_id_25303081.mp3,kita belajar dari pengalaman bahwa kita tidak pernah belajar apapun dari pengalaman
common_voice_id_25303082.mp3,dia benarbenar pintar ya
common_voice_id_25303104.mp3,apa yang kamu lakukan saat luang
common_voice_id_25303115.mp3,kereta tersebut terguling
common_voice_id_25303117.mp3,kalimat mana yang dia pilih
common_voice_id_25303135.mp3,dia tadi bilang begitu
common_voice_id_25303136.mp3,kebanyakan film hollywood berakhir dengan bahagia
common_voice_id_25303180.mp3,saat libur musim panas saya bermain tenis dan berenang
common_voice_id_25303234.mp3,tom memutar gagang pintu secara perlahan
common_voice_id_25303236.mp3,benarkah mengapa
common_voice_id_25303245.mp3,lihatlah rumah mary yang nyaman
common_voice_id_25303247.mp3,diam atau kamu akan dikeluarkan
common_voice_id_25345511.mp3,dia bekerja pada sebuah pabrik
common_voice_id_25345512.mp3,mary harus pergi ke sekolah
common_voice_id_25345513.mp3,dia sangat berhatihati
common_voice_id_25345515.mp3,dia mengundangku ke pesta ulang tahunnya
common_voice_id_25345526.mp3,diem terus ngerjain enggak
common_voice_id_25345528.mp3,kembalikan kursinya seperti semula
common_voice_id_25345537.mp3,buku ini membosankan
common_voice_id_25345541.mp3,apakah temanmu suka teh
common_voice_id_25345543.mp3,kalau mengarah ke event lama tentu saja perlu
common_voice_id_25345557.mp3,orang amerika adalah orang yang ramah
common_voice_id_25345558.mp3,beberapa orang tidak pernah menjadi dewasa
common_voice_id_25345560.mp3,dia terpeleset saat sedang menyeberang jalan
common_voice_id_25345561.mp3,saya belajar bahasa inggris tiga bulan di amerika
common_voice_id_25345562.mp3,saya tidak bisa menangani ini sekarang
common_voice_id_25345571.mp3,mantel ini sepuluh ribu yen
common_voice_id_25345572.mp3,aku ingin membuat penawaran
common_voice_id_25345574.mp3,kamu tidak diajari itu di sekolah
common_voice_id_25345575.mp3,siapa yang merusak ini
common_voice_id_25345587.mp3,kamu bekerja terlalu keras
common_voice_id_25345588.mp3,anak lakilaki itu memiliki reputasi yang lumayan
common_voice_id_25345589.mp3,tom tidak suka berbicara di depan umum
common_voice_id_25345597.mp3,ya sepertinya ada salah diagnosa
common_voice_id_25345598.mp3,mengakui kesalahan merupakan wujud dari sifat ksatria
common_voice_id_25345599.mp3,saya ingin makan nasi padang
common_voice_id_25345605.mp3,namun sekarang saya tinggal di tokyo
common_voice_id_25345607.mp3,tom hampir kena pukul
common_voice_id_25345608.mp3,saya mau kamus bahasa jepang
common_voice_id_25345609.mp3,saya menunjukkan buku kepada pak tanaka
common_voice_id_25345613.mp3,makin lama makin berguna
common_voice_id_25345614.mp3,tom menyadari mary tidak sedang bercanda
common_voice_id_25345635.mp3,aku sulit menyakinkan dirinya tentang bahaya merokok
common_voice_id_25345652.mp3,pelajaran ini sangat menarik
common_voice_id_25345667.mp3,ambil jalan di sebelah kanan
common_voice_id_25345671.mp3,bukankah tom sungguh tahu cara memasak
common_voice_id_25345681.mp3,tidak ada orang yang sempurna
common_voice_id_25345682.mp3,saya tinggal di indonesia
common_voice_id_25345683.mp3,di taman ada pohon besar
common_voice_id_25345706.mp3,saya seorang pedagang
common_voice_id_25345729.mp3,dia ingin membeli buku tersebut
common_voice_id_25345752.mp3,kamu seharusnya tidak berada di sini
common_voice_id_25345779.mp3,kami dapat mempercayai tom
common_voice_id_25345780.mp3,bisakah bawakan saya bantal dan selimut tolong
common_voice_id_25345782.mp3,tom kehilangan anak lakilakinya akibat kecelakaan mobil
common_voice_id_25345783.mp3,motor dan mobil boleh memasuki lahan parkir itu
common_voice_id_25345795.mp3,saya memberi tahu teman saya nomor telepon bapak kimura
common_voice_id_25345796.mp3,toilet ada di sebelah kiri koridor
common_voice_id_25345797.mp3,saya akan mengirim surat kepada pak tanaka
common_voice_id_25345798.mp3,katakan padanya untuk tidak ikut campur
common_voice_id_25345819.mp3,saya suka membaca buku cerita
common_voice_id_25345822.mp3,apa yang ingin kamu lakukan hari ini
common_voice_id_25345823.mp3,sekarang masih pukul sepuluh
common_voice_id_25345830.mp3,celanaku sangat longgar karena berat badanku turun
common_voice_id_25345831.mp3,kereta akan tiba di stasiun
common_voice_id_25345833.mp3,kamar hotel ini sangat cantik
common_voice_id_25381975.mp3,ayo masuk kedalam kembali
common_voice_id_25381976.mp3,sayangnya dia tidak datang
common_voice_id_25381977.mp3,di rumahku sangat dingin
common_voice_id_25381978.mp3,mary memiliki ketertarikan dalam bahasa jepang dan sejarah
common_voice_id_25381990.mp3,lebih baik berhenti membaca buku di tempat gelap
common_voice_id_25381991.mp3,di bawah meja ada tas
common_voice_id_25381995.mp3,instrumen itu sedang diperbaiki
common_voice_id_25381996.mp3,istriku seorang vegetarian
common_voice_id_25381998.mp3,aku dalam masalah ya
common_voice_id_25382004.mp3,cinta yang tulus adalah cinta yang tanpa paksaan
common_voice_id_25382005.mp3,hanya wanita yang diperbolehkan sebagai pelamar
common_voice_id_25382006.mp3,gerbangnya ditutup jam delapan
common_voice_id_25382009.mp3,saya harus mengembalikan buku selambatlambatnya hari selasa
common_voice_id_25382010.mp3,saya ingin memberikan hadiah padanya di hari ulang tahunnya
common_voice_id_25382013.mp3,apakah kamu percaya akan tuhan
common_voice_id_25382015.mp3,orang asing menepuk pundakku dari belakang saya yakin dia mengira saya kenalannya
common_voice_id_25382016.mp3,anda ingin menikah dengan orang yang bagaimana
